Date,Original Headline,Generated Headline,Keywords,Generated Summary
20170509,Crude futures settle 1% lower after EIA reveals bearish outlook,Oil Prices Fall as EIA Raises U.S. Production Outlook and Lowers Price Forecasts,"oil prices, EIA forecast, U.S. production, OPEC cuts, crude futures","Crude oil futures declined after the EIA increased its U.S. production outlook and lowered price forecasts, overshadowing hopes for extended OPEC-led output cuts. Investors are watching upcoming inventory data and gasoline demand trends for further market direction."
20170509,"Crude gains in Asia on bigger than seen API draw, gasoline weighs",Crude Oil Prices Rise on Larger-Than-Expected U.S. Inventory Draw Despite Gasoline Stock Increase,"crude oil, inventories, gasoline, OPEC, production cuts","Crude oil prices climbed in Asia after U.S. inventories fell more than expected, though rising gasoline stocks and concerns over increased U.S. production limited gains. OPEC and other producers are considering extending output cuts to stabilize the market."
20170509,Crude holds gains in Asia in cautious trade ahead of API estimates,Oil Prices Hold Gains as Market Awaits U.S. Inventory Data and OPEC Decision,"crude oil, OPEC, inventory, production cuts, prices","Crude oil prices in Asia remained steady as investors awaited U.S. inventory data and OPEC's decision on extending production cuts, following support from Russia and Saudi Arabia for prolonging the supply agreement into 2018. Analysts expect declines in U.S. crude, gasoline, and distillate stockpiles, while concerns persist over rising U.S. output."
20170509,Gold futures nurse losses; stays near 7-week low,Gold Prices Hold Near Seven-Week Low as Political Risks Ease and Fed Rate Hike Looms,"gold, safe-haven, interest rates, Macron, dollar",Gold prices remained near a seven-week low as demand for safe-haven assets faded following Emmanuel Macron's French presidential victory and investors awaited signals on a potential U.S. interest rate hike. The dollar strengthened and other metals saw mixed movements in early European trading.
20170509,Gold gains in Asia as Trump&#39;s firing of Comey sparks policy concerns,"Gold Rises as Trump Fires FBI Director, Markets Eye Fed Rate Hike and China Inflation Data","gold, Trump, Fed rates, China inflation, market reaction","Gold prices rose in Asia after President Trump fired FBI Director Comey, sparking political uncertainty, while investors also weighed higher Fed rate hike expectations and China’s latest inflation data."
20170509,Gold slides to lowest level in almost 8 weeks amid risk-on sentiment,Gold Prices Hit Eight-Week Low as Political Risks Ease and Dollar Strengthens,"gold prices, safe-haven demand, US dollar, interest rates, metals market","Gold prices fell to their lowest in eight weeks as demand for safe-haven assets waned following Emmanuel Macron's French presidential victory and a stronger US dollar, while other metals also saw declines amid rising interest rate expectations."
20170509,Gold slumps as investors cool on safe-haven buying,Gold Prices Slide to Eight-Week Low as Macron Win and Fed Rate Hike Expectations Weigh,"gold, interest rates, Macron, dollar, safe-haven","Gold prices fell to an eight-week low as Emmanuel Macron’s French election victory reduced market uncertainty and rising expectations for a U.S. interest rate hike strengthened the dollar and Treasury yields, dampening demand for safe-haven assets."
20170509,Mexico sugar industry warns U.S. tough line sets bad NAFTA precedent,Mexico Warns U.S. Sugar Trade Proposal Could Undermine NAFTA Talks,"sugar trade, NAFTA, Mexico, U.S. proposal, exports","Mexico's sugar industry leader warns that a tough new U.S. proposal on sugar trade sets a negative precedent for upcoming NAFTA renegotiations, as both countries struggle to reach an agreement on export quotas and quality standards."
20170509,Oil extends rebound as OPEC hints at supply cuts beyond 2017,Oil Prices Rise as OPEC Considers Extending Output Cuts to Address Supply Glut,"oil prices, OPEC, output cuts, US shale, supply glut","Oil prices climbed in European trading as OPEC and other producers weighed extending output cuts beyond June to address oversupply, while rising US shale production continued to pressure the market. Investors awaited US inventory data for further direction."
20170509,Oil gives up gains as focus shifts to API supply report,Oil Prices Fall as Investors Await U.S. Stockpile Data and OPEC Decision,"oil prices, OPEC, U.S. stockpiles, shale production, supply cut","Oil prices declined as investors awaited U.S. inventory data and OPEC's decision on extending supply cuts, with concerns over rising U.S. shale output impacting global efforts to balance supply and demand."
20170509,Oil seesaws ahead of U.S. stockpile data,Oil Prices Fluctuate as U.S. Output Rises and Market Awaits Production Cut Decisions,"oil prices, U.S. output, production cuts, inventories, OPEC","Oil prices fluctuated as rising U.S. output offset hopes for extended production cuts by major producers, with inventory data from the API and EIA expected to influence the market further. U.S. crude and Brent both saw slight declines, while inventories remain near record highs despite OPEC-led output cuts."
20170509,U.S. Commerce chief says EPA permits top regulatory 'hit list',Commerce Secretary Ross Targets EPA Permits in Push to Ease Manufacturing Regulations,"EPA permits, manufacturing, regulatory burden, Wilbur Ross, Trump administration","U.S. Commerce Secretary Wilbur Ross said EPA permit requirements top a list of regulations he will recommend President Trump target to ease burdens on manufacturers, as part of a broader effort to boost economic growth and investment. Ross cited lengthy permitting delays and high compliance costs as key obstacles for U.S. businesses."
20170509,"U.S. crude stocks down by 5.79 million barrels, API says","US Crude Inventories Drop Sharply While Gasoline Stocks Unexpectedly Rise, API Reports","crude inventories, gasoline stocks, API, Cushing Oklahoma, EIA","US crude oil inventories fell by 5.79 million barrels last week, exceeding expectations, while gasoline stocks unexpectedly rose by 3.17 million barrels and distillate supplies dropped more than forecast, according to API data."
20170509,U.S. EIA lifts 2017 world oil demand growth forecast,US Energy Agency Raises 2017 Global Oil Demand Growth Forecast,"oil demand, EIA, forecast, 2017, growth","The US Energy Information Administration increased its 2017 global oil demand growth forecast by 70,000 barrels per day to 1.56 million bpd, while keeping its 2018 estimate unchanged."
20170509,U.S. natural gas futures bounce back after Monday's losses,US Natural Gas Futures Rebound as Traders Weigh Weather Shifts and Spring Demand,"natural gas, futures, weather, demand, storage","US natural gas futures rose after a sharp decline, as traders assessed changing weather forecasts and anticipated stronger-than-normal demand, particularly in the Northeast, while awaiting weekly storage data. Storage levels remain above the five-year average but below last year's levels."
20170510,Crude futures settle 3% higher after massive inventories drawdown,Crude Oil Prices Surge as U.S. Inventories Drop More Than Expected,"crude oil, EIA report, inventories, OPEC, production cuts","Crude oil prices rose sharply after the EIA reported a larger-than-expected drop in U.S. inventories, easing concerns about rising output and fueling optimism ahead of an upcoming OPEC meeting on production cuts."
20170510,"Crude holds gains on API estimates, EIA figures ahead","Crude Prices Hold Gains as U.S. Oil Inventories Drop Sharply, Gasoline Stocks Rise","crude oil, inventories, gasoline, OPEC, production cuts","Crude prices rose in Asia after U.S. oil inventories fell more than expected, though a surprise increase in gasoline stocks tempered optimism, as markets await OPEC's decision on extending production cuts."
20170510,"Crude inventories drop sharply, as imports decline: EIA","US Crude, Gasoline, and Distillate Inventories Drop as Refineries Cut Output","crude stocks, refinery output, gasoline inventories, distillate stockpiles, EIA","US crude oil inventories fell by 5.2 million barrels last week as refineries reduced output, with gasoline and distillate stocks also declining, according to the Energy Information Administration."
