Date,Original Headline,Generated Headline,Keywords,Generated Summary
20150506,U.S. soybean futures rise for 3rd day as soy oil extends rally,Soybean Futures Climb for Third Day on Strong Soy Oil Demand; Corn and Wheat Also Edge Higher,"soybeans, futures, corn, wheat, USDA","U.S. soybean futures rose for a third straight session, driven by strong soy oil demand, while corn and wheat prices also edged higher amid rapid planting progress and improved crop conditions, according to USDA data."
20150506,WTI oil futures soar above $62 after bullish U.S. supply data,US Oil Prices Surge as Inventories Drop for First Time in Four Months,"oil prices, crude inventories, WTI, Brent, US dollar","US oil futures climbed to their highest level since December after crude inventories fell unexpectedly, while a weaker dollar and concerns over global supply disruptions also supported prices. Disappointing US employment and productivity data fueled speculation that the Federal Reserve may delay interest rate hikes."
20150506,WTI oil futures trade above $61 ahead of U.S. weekly supply report,WTI Oil Hits Yearly High as U.S. Inventory Growth Slows and Rig Count Drops,"crude oil, inventories, rig count, Brent, U.S. dollar","West Texas Intermediate oil futures reached their highest level since December amid expectations of slower U.S. inventory growth and a continued decline in drilling rigs, while Brent prices also climbed and the U.S. dollar weakened following a larger-than-expected trade deficit. Investors are watching upcoming economic data and Federal Reserve signals for clues on future interest rate hikes."
20150507,"Copper futures fluctuate with U.S. dollar, jobs data in focus",Copper Prices Fluctuate as Traders Await Key U.S. Jobs Data and Fed Rate Clues,"copper, Federal Reserve, U.S. jobs, China stimulus, gold prices","Copper prices traded in a narrow range as investors awaited U.S. employment data for signals on Federal Reserve rate hikes, while Chinese stimulus speculation continued to support the market; meanwhile, gold and silver prices fell amid rising global bond yields."
20150507,"Crude retreats from 5-month high amid strong dollar, Iran supply fears",Oil Prices Slide as Stronger Dollar and Profit-Taking Follow Five-Month Highs,"crude oil, inventories, Iran, dollar, rig count","U.S. crude prices fell sharply after reaching five-month highs, as a stronger dollar and profit-taking offset bullish supply data and declining inventories; meanwhile, potential increases in Iranian exports could further pressure global oil prices."
20150507,"Gold continues retreat from 1,200 as strong jobless claims, bonds weigh",Gold Futures Dip as Investors Await Key U.S. Jobs Report,"gold futures, jobless claims, nonfarm payrolls, bond yields, Federal Reserve","Gold futures declined amid stronger U.S. jobless claims and anticipation of Friday's employment report, while bond yields fluctuated and the dollar strengthened. Analysts expect April's nonfarm payrolls to rise, following mixed employment data in previous months."
20150507,Gold futures hit session lows after upbeat U.S. jobless claims data,Gold Prices Slide as US Jobless Claims Remain Near 15-Year Lows and Bond Yields Rise,"gold, jobless claims, bond yields, US dollar, copper","Gold and silver prices fell as US jobless claims rose less than expected and bond yields climbed, strengthening the dollar and reducing gold's appeal, while copper prices held steady amid hopes for Chinese stimulus."
20150507,"Gold moves further away from $1,200, U.S. jobs data in focus","Gold Prices Slip Below $1,200 as Investors Await Key U.S. Jobs Report","gold, U.S. employment, interest rates, dollar index, copper","Gold and silver prices fell as investors awaited Friday’s U.S. employment report for clues on economic strength and potential interest rate hikes, while copper prices remained supported by expectations of further Chinese stimulus."
20150507,Gold prices tick higher in early Asia as investors buy on dips,Gold Prices Edge Higher as Investors Monitor US Jobs Data and China Trade Outlook,"gold, interest rates, US jobs, China trade, commodities","Gold prices rose slightly as investors bought on dips and awaited key US jobs data and China’s trade report, while silver remained flat and copper eased; analysts expect April’s US nonfarm payrolls to rise and China’s trade data to reflect ongoing economic weakness."
20150507,Natural gas futures erase gains after bearish storage data,US Natural Gas Prices Dip as Storage Surges Past Expectations,"natural gas, storage, futures, supply, weather","US natural gas futures fell after government data showed storage levels rose more than expected last week, with warmer weather forecasts likely to increase cooling demand in the coming weeks."
20150507,NYMEX crude up in early Asia as investors eye demand signals,Oil Prices Rebound Amid Supply Shifts and Anticipation of China Trade Data,"crude oil, China trade, U.S. inventories, Iran exports, oil prices","Crude oil prices rose in early Asia trading as investors watched U.S. and China policy signals, while U.S. inventories fell and Iran prepared to boost exports if sanctions are lifted, potentially adding to global supply."
20150507,Oil turns lower as stronger dollar leads to profit-taking,Oil Prices Retreat as Stronger Dollar Spurs Profit-Taking After Recent Rally,"crude oil, U.S. dollar, inventories, jobless claims, Brent","Crude oil prices fell after a stronger U.S. dollar prompted profit-taking, despite earlier gains driven by easing supply concerns and a drop in U.S. inventories; investors are now watching upcoming employment data for further market direction."
20150507,Special Report: Why gold threatens Ivory Coast's peace,"Ex-rebel Commanders Control Lucrative Illegal Gold Mines and Secret Arms Stockpiles in Ivory Coast, UN Investigators Reveal","Ivory Coast, gold mining, ex-rebels, arms stockpile, UN investigation","Former rebel commanders in Ivory Coast have seized control of illegal gold mines generating millions annually and maintain secret weapons stockpiles, posing a threat to national stability according to UN investigators. Despite integration into the army, these commanders operate parallel forces and engage in racketeering, smuggling, and illegal taxation."
20150507,U.S. corn futures ease from 1-week high on Midwest planting outlook,U.S. Corn and Wheat Futures Dip as Favorable Midwest Weather Boosts Planting Progress,"corn, wheat, futures, planting, USDA","U.S. corn and wheat futures declined as favorable weather in the Midwest accelerated planting progress, while soybeans saw modest gains supported by the soy oil market. USDA data showed significant year-over-year improvements in crop planting rates for both corn and wheat."
20150507,WTI oil futures hold near 5-month peak on U.S. supply outlook,WTI Oil Holds Near Five-Month High as U.S. Crude Inventories Fall and Rig Count Drops,"oil prices, crude inventories, rig count, Brent, U.S. dollar","WTI oil futures remained near a five-month high after U.S. crude inventories posted their first decline since January and the rig count continued to fall, easing supply glut concerns; Brent prices also stayed firm amid supply worries and a weaker U.S. dollar."
20150508,BP wins right to appeal some Gulf spill damages claims,Appeals Court Grants BP Right to Challenge Some Gulf Oil Spill Damage Claims,"BP, Gulf oil spill, appeals court, settlement, Deepwater Horizon","A U.S. appeals court ruled that BP can seek appellate review of certain damage claims related to the 2010 Gulf of Mexico oil spill, potentially limiting its payout under a multibillion-dollar settlement. The decision comes as BP's estimated settlement costs have risen to $10.3 billion, with over $5 billion already paid to claimants."
20150508,Crude continues retreat from yearly-high reached earlier in the week,Crude Oil Futures Mixed as U.S. Rig Decline Slows and UK Election Surprises Markets,"crude oil, rig count, US jobs, UK election, dollar index","Crude oil futures ended the week mixed as U.S. rig declines slowed and supply concerns persisted, while markets reacted to a stronger-than-expected U.S. jobs report and a surprise UK election result. The U.S. unemployment rate fell to its lowest since 2008, and oil prices fluctuated amid shifting inventory and currency movements."
