Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20150219,WTI oil futures sink almost 6% ahead of U.S. supply report,"oil futures, crude inventories, price drop, Greece bailout, OPEC output",Oil Futures Plunge as U.S. Crude Inventories Soar and Greece Bailout Rejected,Oil Futures Plunge Amid Record U.S. Inventories and Greek Financial Uncertainty,U.S. Oil Inventories Surge to Record Levels Amidst Global Market Challenges,West Texas Intermediate oil futures plummet due to record U.S. crude inventories and Greece bailout tensions.
20150219,WTI oil remains in negative territory after U.S. supply data,"Oil futures, U.S. crude inventories, supply glut, price decline, Greece bailout",Oil Prices Tumble as U.S. Crude Inventories Hit Record High Amid Supply Glut Concerns,Oil Prices Plunge Amid Rising U.S. Crude Supplies and Greek Bailout Tensions,Record U.S. Crude Inventories Exacerbate Price Decline; Greek Bailout Rejection Adds Market Pressure,Oil prices fall as U.S. inventories reach record high; Greek financial crisis adds to market concerns
20150220,Crude oil slips lower as supply glut worries persist,"crude oil, U.S. inventories, global glut, OPEC, Greece talks",Crude Oil Dips Amid U.S. Inventory Surge and Global Glut Concerns,Greece Bailout Talks and U.S. Oil Surplus Influence Market Dynamics,Crude Oil Price Trends in Response to U.S. Inventory Data and Greece Economic Developments,Crude oil prices decline as U.S. records highest-ever inventories amid global supply worries.
20150220,Gold futures hold steady with Greece talks in focus,"Gold prices, Greece bailout, U.S. manufacturing, euro zone, interest rates",Gold Prices Steady Amid Greece Bailout Talks and Anticipation of U.S. Manufacturing Data,Stable Gold Prices Amid Greece Bailout Talks Continue,Negotiations on Greek Bailout and U.S. Rate Expectations Affect Gold Prices,Gold prices remain steady due to Greece bailout negotiations and U.S. manufacturing data observation.
20150220,"Oil steadies above $60, U.S. rig count expected to fall","Brent crude, U.S. rig count, oversupply, Saudi Arabia, oil inventories",Brent Crude Holds Steady Above $60 Amid U.S. Rig Count Decline and Oversupply Concerns,Brent Crude Steady as U.S. Rig Counts Fall and Oversupply Fears Loom,Brent Crude Oil Stability Attributed to U.S. Rig Decline and Supply Concerns,Brent crude steadies above $60 as U.S. rig counts fall; oversupply and Saudi output maintain pressure.
20150222,Crude oil futures - weekly outlook: February 23 - 27,"oil futures, oil supply, Greece bailout extension, Federal Reserve, market events",U.S. Oil Futures Slump Amid Glut Concerns and Greece Bailout Tensions,U.S. Oil Prices Drop Sharply on Supply Glut Worries,Analysis of Recent Dynamics in U.S. Oil Futures and Market Factors,Oil prices drop as U.S. rig count decline slows; Greece's bailout extension impacts markets
20150222,Gold / Silver / Copper futures - weekly outlook: February 23 - 27,"Gold, Greece, euro zone, Federal Reserve, interest rates",Gold Nears Six-Week Low as Greece Bailout Extension Hits Safe-Haven Demand,Gold Sees Fourth Weekly Decline Amid Fed Rate Hike Speculations and Greece Deal,Gold Futures Dip After Greece Bailout Extension Agreement and Fed Rate Hike Expectations,Gold closes near six-week low after Greece bailout deal; eyes on Fed rate decision
20150222,"Gold prices dip in early Asia with China shut, focus on Greece vote","Gold prices, euro zone, Greece reforms, copper market, Federal Reserve",Gold Prices Dip Amid Greece Reform Uncertainty and China Market Closure,Analysts Monitor Global Market Movements as Gold Dips Slightly,Impact of Greek Reform Dynamics on Commodity Prices within the Eurozone,Gold prices slipped slightly as markets watch Greece's reform vote and await U.S. interest rate updates.
20150222,Grain futures - weekly outlook: February 23 - 27,"Wheat futures, Chicago Mercantile Exchange, demand, Egypt, USDA",Wheat Futures Plunge as Weak Demand and Egypt’s Cancellation Weigh on Prices,US Wheat Prices Hit Two-Week Low Amid Global Supply Pressures,"Weekly Analysis of US Commodity Prices: Wheat, Corn, and Soybeans in Focus","US wheat futures dropped over 3% on weak demand, with Egypt cancelling a tender and broader supply concerns affecting prices, impacting corn and soybeans as well."
20150222,Natural gas futures - weekly outlook: February 23 - 27,"Natural gas futures, freezing weather, heating demand, Nymex, U.S. households",Frigid Forecasts Drive U.S. Natural Gas Futures to Four-Week High Amid Heating Demand Surge,U.S. Natural Gas Futures Surge on Freezing Weather Forecast,Analysis of Market Reactions to Weather-Induced Fluctuations in U.S. Natural Gas Futures,"U.S. natural gas futures rise over 4% due to freezing weather forecasts, boosting heating demand expectations."
20150222,"NYMEX crude falls in Asia with China markets shut, Greece vote ahead","Oil Prices, Euro Zone Loans, Rig Count, Greece Reforms, U.S. Inventories","Oil Prices Ease as U.S. Rig Decline Slows, Greece Awaits Key Loan Vote",Oil Prices Decline Amid Surplus Concerns and Greece's Economic Uncertainty,Crude Oil Price Movements and Euro Zone Financial Developments: An Analysis,"Crude oil prices fall as U.S. rig numbers decline, Greece faces key loan vote."
20150223,Crude oil futures edge lower amid oversupply concerns,"crude oil, supply glut, U.S. inventories, Brent contract, Greece bailout",Crude Oil Prices Fall Amid U.S. Supply Glut and Greece Bailout Uncertainty,Crude Oil Prices Decline as U.S. Inventories Hit Record Highs,"Analysis of Current Oil Market Dynamics: Supply Concerns, Inventory Records, and Geopolitical Factors","Crude oil prices drop due to U.S. supply glut, falling rigs, and Greece bailout concerns."
20150223,"Gold extends losses below $1,200 to trade at 7-week low","Gold futures, Greece bailout, euro zone finance, Federal Reserve, interest rates",Gold Futures Drop as Greece Bailout Extension Sparks Market Shifts,Gold Futures Fall to 7-Week Low Amid Greek Bailout Extension,Euro Zone Finance Ministers Extend Greece's Financial Bailout by Four Months,"Gold futures fall below $1,200 due to Greece bailout extension, a strong U.S. dollar, and expectations of higher interest rates."
20150223,"Gold futures bounce off 7-week low to reclaim $1,200-level","Gold futures, U.S. home sales, Federal Reserve, interest rates, Greece bailout",Gold Futures Rebound as U.S. Home Sales Slump Ignites Speculation Ahead of Yellen Testimony,Gold and Silver Prices Edge Higher Amid Housing Market Slump and Greece Bailout Developments,Gold Futures Increase Following Decline in U.S. Home Sales and Greece Bailout Extension,"Gold futures reclaim $1,200 as U.S. home sales hit nine-month low; Greek bailout extension calms markets"
20150223,Gold futures trade near 7-week low with Greece in focus,"gold, euro zone, Greece bailout, Federal Reserve, interest rates",Gold Slips as Euro Zone's Greece Bailout Deal Weakens Safe Haven Demand,Gold Nears Seven-Week Low Amid Greece Bailout Extension and Rate Hike Speculation,Impact of Euro Zone Finance Ministers' Decision on Gold Prices and Market Sentiment,Gold prices near seven-week low as euro zone extends Greek bailout; U.S. interest rate hike speculations rise.
20150223,Gold prices up a tad in early Asia as Greece reform proposals eyed,"Gold prices, China markets, U.S. existing home sales, Greece reforms, Federal Reserve",Gold rises amid Greece reform push and China market reopening,Gold edges up as China prepares to reopen; U.S. housing market weighs in,Gold Prices Respond to China's Market Reopening and Greece Economic Reforms,Gold prices rise slightly with focus on Greece reforms and China's market reopening; investors eye Fed signals
20150223,Natural gas futures climb to 5-week high on U.S. cold blast,"natural gas, freezing weather, heating demand, U.S. households, storage levels",Natural Gas Prices Surge Amid Freezing Weather and Heating Demand,Natural Gas Prices Soar as Freezing Weather Sparks Increased Demand,Natural Gas Pricing Trends Amid Forecasts of Severe Cold Weather,"U.S. natural gas prices hit a five-week high as freezing weather increases heating demand, despite high storage levels."
20150223,NYMEX crude prices gain in early Asia as investors await Greece reforms,"oil prices, U.S. supply, Greece reforms, global glut, dollar impact",Crude Oil Prices Edge Up Amid U.S. Supply Data and Greek Reform Uncertainty,Crude Oil Prices Climb in Asia Amid Supply Data and Greek Uncertainty,Crude Oil Prices Rise as Market Awaits U.S. Supply Data and Greek Reforms,"Crude oil prices increased slightly in Asia amid U.S. supply data and Greek reform news, with a focus on supply gluts and currency impacts."
20150223,"Oil down on high supply worry, but quick &quot;buying on dips&quot;","oversupply, strong dollar, oil prices, U.S. refinery strike, crude inventories",Oil Prices Dip Amid Oversupply Concerns and Strong Dollar Pressure,Oil Prices Plunge as Refinery Strike and Strong Dollar Weigh on Market,Oversupply and Currency Strength Influence Crude Oil Market Dynamics,"Oil prices drop on oversupply concerns and strong US dollar, while refinery strike and weather issues complicate market dynamics."
20150223,"Oil futures extend losses on stronger dollar, WTI falls below $49","Crude oil, stronger dollar, supply glut, global inventories, Brent-WTI spread",Stronger Dollar and Supply Glut Drive Crude Oil Futures to New Lows,Currency Surge and Supply Glut Send Oil Prices Tumbling,Analysis of U.S. Dollar Strength and Global Supply Gluts Impacting Crude Oil Markets,"Crude oil futures dropped due to a stronger dollar and global supply concerns, amid record U.S. inventories and OPEC's output strategy."
20150223,Shell's Washington rail project faces lengthy delay,"crude-by-rail, environmental review, Shell, derailments, safety concerns",Shell's Crude-by-Rail Project Paused for Environmental Review Amid Safety Concerns,Shell's Washington Crude-by-Rail Proposal Stalled for Environmental Review,Environmental Review Halts Shell's Crude-by-Rail Project amid Safety Concerns,Shell's crude-by-rail project in Washington is halted for environmental review due to recent derailments and safety concerns.
20150223,U.S. wheat futures hit 3-week low amid weak export demand,"wheat futures, slowing demand, Chicago Mercantile Exchange, global supplies, soybeans",Wheat Futures Hit Three-Week Low Amid Sluggish Demand and Global Supply Surplus,Wheat and Corn Prices Dip as Slowing Demand and Ample Supply Weigh on Markets,Decline in U.S. Wheat and Corn Futures Linked to Global Supply-Demand Dynamics,U.S. wheat futures hit lowest level in weeks due to ample global supply and reduced demand.
20150224,"Copper declines with Greece, Yellen testimony in focus","Copper prices, Greece debt, Federal Reserve, Janet Yellen, interest rates","Copper Prices Slump as Greece Debt Talks, Fed Testimony Loom",Fed Chair Yellen's Testimony and Greece Debt Weigh on Copper Prices,Impact of Greece's Debt Negotiations and Federal Reserve's Testimony on Copper Prices,Copper prices dipped amid Greece reforms scrutiny and anticipation of Fed Chair Yellen's testimony.
20150224,Gold futures hit fresh 7-week low after Yellen remarks,"Gold prices, Federal Reserve, interest rates, U.S. dollar, Greece bailout","Gold Prices Fall as Fed Signals Potential Rate Hikes, U.S. Dollar Strengthens",Gold Drops to Seven-Week Low Amid Fed's Hawkish Tone,Gold Market Dynamics in Response to Federal Reserve's Rate Guidance,"Gold prices fell to a seven-week low as Fed Chair Janet Yellen indicated potential interest rate hikes, while Greece secured a bailout extension."
20150224,"Gold prices gain after HSBC China flash PMI, but copper lags","gold prices, HSBC China PMI, Federal Reserve, domestic demand, Greece bailout",Gold Prices Climb as China Manufacturing Beats Expectations,Gold Rallies in Asia on Strong China Data; Copper Lags,Analysis of Precious Metals and Economic Indicators in Light of China's Manufacturing PMI and Federal Reserve Policy,"Gold prices rose in Asia after strong Chinese PMI data, with copper lagging due to domestic demand; Greece secured a bailout extension."
20150224,Gold prices up ahead of HSBC China flash PMI as markets re-open,"gold prices, China market re-opening, Federal Reserve interest rates, HSBC manufacturing PMI, Greece bailout extension",Gold Prices Rise Amid China Market Reopening and Greece's Bailout Extension,"China Reopens Post-Holiday, Gold Prices Climb with Federal Reserve's Impact on Rates",Gold and Commodities Market Developments in Response to Federal Reserve and China Reopening,Gold futures rise as China reopens; Greece's bailout extension approved by euro zone finance ministers.
20150224,"Natural gas wavers near 5-week high with weather, supplies in focus","natural gas, prices, demand, winter, speculators",Speculators Hesitate as U.S. Natural Gas Prices Fluctuate Amid Ample Supply,U.S. Natural Gas Prices See-saw as Speculators Eye Demand and Supply,Fluctuating U.S. Natural Gas Prices Reflect Market Uncertainty Despite Winter Demand,"U.S. natural gas prices oscillated as traders considered high supply against winter demand, with futures dropping amid speculation."
