Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20170131,U.S. natural gas sinks to 3-week lows,"natural gas, futures, warmer weather, storage data, U.S. ",Natural gas futures drop amid warmer weather projections ,Natural gas prices slump to three-week low as U.S. sees warmer weather ,"Forecasted warmer weather impacts U.S. natural gas futures, pushing prices down ",U.S. natural gas futures decline for third consecutive session due to warmer weather forecasts
20170201,Crude on edge in Asia as tensions rise over Iran missile test,"crude prices, Iran-U.S. tensions, oil production cuts, crude oil inventories, Federal Reserve",Iran-U.S. Tensions Weigh on Crude Prices Amid Oil Production Cuts Compliance,Crude Prices Dip as Investors Monitor Iran-U.S. Tensions and Oil Inventory Data,Evaluating the Impact of Geopolitical Tensions and Inventory Levels on Crude Oil Markets,Crude prices weaken in Asia as Iran-U.S. tensions rise over missile test and oil inventories build
20170201,"Crude settles sharply higher in U.S. on demand, output curbs","Crude prices, oil production cuts, U.S. crude stocks, Federal Reserve, economic outlook",Crude Prices Surge as Compliance with Oil Production Cuts Boosts Market,Crude Prices Jump on U.S. Compliance with Global Oil Production Cuts,U.S. Crude Inventory Build Fails to Deter Price Rise Amid Global Production Cuts,Crude prices rise on production cuts despite U.S. inventory build and economic optimism
20170201,Dakota Access pipeline moves closer to completion: lawmakers,"Dakota Access Pipeline, U.S. Army Corps of Engineers, Standing Rock Sioux Tribe, environmental study, protests",U.S. Army Corps Approves Dakota Access Pipeline Amid Standing Rock Protests,Dakota Access Pipeline Receives Final Approval from U.S. Army Corps ,U.S. Army Corps of Engineers Grants Final Easement for Dakota Access Pipeline Project,U.S. Army Corps to Grant Final Approval for Dakota Access Pipeline Despite Ongoing Protests
20170201,Gold drops to session lows after strong ADP jobs data; Fed ahead,"gold, employment data, Federal Reserve, interest rates, Trump",Gold Slips as Employment Data Surpasses Expectations; Focus Turns to Fed and Trump,Gold Prices Drop Amid Robust Job Gains and Fed Rate Hike Uncertainty,Gold Prices Decline to Session Lows Following Strong Private Sector Jobs Report,Gold dips as private sector jobs surge; traders eye Fed decision on rate hikes
20170201,Gold holds near 1-week high ahead of Fed outcome; Trump in focus,"Gold, Federal Reserve, interest rates, Trump, market",Gold Steadies Near One-Week High as Market Awaits Fed Decision,Market Awaits Fed Decision as Gold Prices Steady,Federal Reserve Meeting Anticipated with Unchanged Interest Rates Under Trump Administration,Gold steady near one-week high as investors await Fed rate decision
20170201,Gold prices fall slightly in U.S. on upbeat Fed,"Gold, Fed, interest rates, economy, employment",Gold Dips as Fed Maintains Upbeat Economic Outlook and Considers Rate Hikes,Gold prices dip slightly amid Fed's optimistic economic review,"Federal Reserve Maintains Overnight Lending Rate, Indicates Continued Economic Optimism",Gold prices fall as Fed signals steady rate hikes and strong employment data
20170201,"Gold prices gain in Asia on Iran tension, Trump tweets, copper eyed","gold, Iran, U.S., missile test, copper",Gold Prices Surge Amid U.S.-Iran Tensions and Chile Copper Mine Strike Threat,"Gold Prices Climb as U.S.-Iran Tensions Escalate, Chile Copper Mine Faces Strike",Gold Prices Increase in Response to U.S. and Iran Geopolitical Tensions and Chile Mining Uncertainties,Gold prices rose as U.S.-Iran tensions increased and Chile's key copper mine strike threat emerged
20170201,Oil higher ahead of official stockpile data,"Oil prices, U.S. stockpile data, crude inventories, Chinese manufacturing, OPEC output cuts",Oil prices rise on U.S. stockpile data and strong Chinese manufacturing,Oil prices advance ahead of U.S. crude inventory report,Crude Price Increases Amid U.S. Stockpile Data and Robust Chinese Manufacturing Indicators,"Oil gains on U.S. stockpile data, solid Chinese manufacturing, and OPEC compliance concerns"
20170201,Oil rallies to settle up $1 a barrel,"crude prices, OPEC cuts, U.S. supply, inventory build, price rebound",Crude Prices Rally as OPEC Cuts and U.S. Stockpiles Drive Volatility,Crude Prices Surge Over $1 Despite Bearish U.S. Inventory Report,Evaluation of Crude Oil Prices Amid OPEC Production Cuts and U.S. Supply Growth,Oil prices rebound despite U.S. inventory surge and concerns about production cuts
20170201,Oil stays higher as crude stocks rise by 6.5M barrels,"Oil prices, U.S. crude supplies, Brent oil, inventories, OPEC",Oil Prices Edge Higher Despite Rising U.S. Crude Supplies,Brent Oil and U.S. Crude Prices Maintain Gains Amid Rising Supplies,Analysis of Oil Price Trends in Light of Increased U.S. Crude Inventories,Oil prices rise slightly despite fourth consecutive week of increasing U.S. crude supplies
20170201,Oil stuck in familiar range as investors await U.S. supply data,"oil prices, U.S. stockpiles, crude oil, futures, production",Oil Prices Steady as Investors Await Weekly U.S. Stockpile Reports,Small Gains in Oil Prices as Markets Brace for U.S. Stockpile Data,U.S. Oil Production Trends and Global Supply Balances Impact Market Stability,Oil prices steady with narrow gains amid anticipation of U.S. stockpile report
20170201,Saudi Arabia may raise U.S. oil investments: energy minister,"Saudi Arabia, oil investments, U.S. energy policy, Trump administration, Vision 2030",Saudi Arabia Eyes Boost in U.S. Oil Investments Amid Trump's Fossil Fuel-Oriented Policies,Saudi Arabia May Increase Oil Investments in the U.S. Amid Policy Shift Under Trump,Strategic Synergy Between Saudi Oil Investments and U.S. Energy Policies Under Trump Administration,Saudi Arabia considers boosting U.S. oil investments due to Trump’s energy policies
20170201,U.S. crude stocks up 6.466 mn barrels vs. forecast rise of 3.289 mn,"crude stocks, EIA data, gasoline inventories, U.S. crude, forecast",U.S. Crude Stocks Soar Beyond Forecast as EIA Data Reveals Surprising Boost,"Crude Inventories Surge More Than Expected, U.S. Prices React",EIA Reports Significant Rise in U.S. Crude and Gasoline Inventories,"U.S. crude and gasoline stocks rise sharply, surpassing forecasts, while crude prices increase by 0.64%."
20170201,U.S. natural gas bounces off 3-week low on bets for bullish storage data,"natural gas, futures, storage data, New York Mercantile Exchange, prices",Natural Gas Futures Rise on Storage Data Outlook,U.S. Natural Gas Prices Bounce Back Amid Volatile Market,Examination of U.S. Natural Gas Futures and Storage Trends,"U.S. natural gas futures rise 1.7% after hitting a three-week low, supported by upcoming storage data."
20170201,U.S. takes steps to review Dakota Access pipeline,"Dakota Access pipeline, U.S. Army Corp of Engineers, Standing Rock Sioux, environmental review, protests",US Army Corps Takes Initial Steps in Reviewing Dakota Access Pipeline Permit Amid Protests,US Army Corps Reviews Controversial Dakota Access Pipeline Permit,"Initial Steps Taken to Review Final Permit for Dakota Access Pipeline, Pending Environmental Analysis",US Army Corps begins reviewing final permit for Dakota Access pipeline; easement not yet approved.
20170202,"Brent, NYMEX gain in Asia with Iran-U.S.tensions eyed","Crude oil, U.S. tension, Iran, Baker Hughes, inventory","Crude Oil Rises Amid U.S.-Iran Tensions, Rig Count Data in Focus",Crude Oil Prices Rise Despite Inventory Increases and U.S.-Iran Tensions,Crude Oil Prices Fluctuate Due to U.S.-Iran Tensions and Rig Count Data,"Crude oil prices rise despite high inventories, U.S.-Iran tensions, and rig count increase"
20170202,Gold climbs to 11-week high as dollar slumps after Fed,"Gold, prices, U.S. dollar, Federal Reserve, rate hike",Gold Prices Surge as U.S. Dollar Slumps Following Federal Reserve's Rate Decision,Gold Prices Rise as U.S. Dollar Weakens,Gold Prices Increase Amid Federal Reserve's Ambiguity on Rate Hikes,Gold prices climb to 11-week high as U.S. dollar weakens after Fed decision on rates
20170202,"Gold prices rebound in U.S. on political risk concerns, copper eyed","Gold prices, political risk, Trump administration, Escondida mine, Federal Reserve",Gold Prices Surge Amid Political Risk and Federal Reserve Optimism,Gold prices rise amid political uncertainties while copper falls on Chilean mine strike threat,Impact of Political Risk on Commodity Prices as Federal Reserve Maintains Rate,Gold prices rose as copper fell on strike fears; Federal Reserve optimistic on economy
20170202,Gold rallies to 3-month high as Fed offers no signal on next rate hike,"gold prices, U.S. dollar, Federal Reserve, interest rates, metals trading",Gold Prices Rally as U.S. Dollar Sinks Following Federal Reserve's Interest Rate Decision,Gold Prices Surge; U.S. Dollar Weakens Amid Federal Reserve's Dovish Stance,Recent Federal Reserve Policy and Its Impact on Gold and Dollar Value,Gold rises to three-month high as U.S. dollar weakens on Fed's dovish stance
20170202,"Gold, copper drifts lower in Asia with Chile mine strike in focus","Gold, Copper, Strike, Federal Reserve, U.S. Economy",Gold Prices Ease as Strike Looms at World's Largest Copper Mine,Precious Metals Fall Amid Economic Optimism and Potential Copper Strike,Comex Gold Eases as Federal Reserve Maintains Rates; Copper Faces Strike Threat,Gold prices fell slightly amid economic optimism as copper futures dipped over imminent strike risks.
20170202,Oil higher as OPEC cuts hold sway over U.S. stockpile build-up,"Oil, OPEC, inventories, output cuts, compliance",OPEC Compliance Pushes Oil Prices Higher Despite U.S. Stockpile Increase,Oil Prices Rise as OPEC Cuts Offset U.S. Inventory Surge,Impact of OPEC Compliance on Oil Prices Amid Rising U.S. Stockpiles,OPEC compliance with output cuts boosts oil prices despite rising U.S. crude inventories
20170202,Oil prices rise to 1-month high amid optimism over global supply cuts,"Oil prices, global supply, crude producers, output cuts, U.S. drilling",Oil Prices Surge as Global Supply Tightens Amid Output Cuts,Oil Prices Surge as Global Producers Cut Output Amid Rising U.S. Inventories,Evaluating Global Oil Market Dynamics amidst Production Cuts and U.S. Inventory Growth,"Oil prices rise as global supply tightens, despite increased U.S. output"
20170202,"Oil settles lower in U.S. with rig count ahead, OPEC curbs seen adequate","crude prices, oil production cuts, U.S. rig count, Brent oil, Iran sanctions",Crude Prices Dip Amid Rig Count Anticipation and Production Cuts Compliance,Oil Prices Drop as Investors Await U.S. Rig Count Data,Analysis of Crude Price Movements Influenced by U.S. Rig Count and Global Production Cuts,Crude prices fall ahead of U.S. rig count data and potential broader sanctions on Iran
20170202,Oil up as OPEC cuts outweigh rise in U.S. stocks,"oil prices, OPEC cuts, U.S. stockpiles, Brent crude, market sentiment","OPEC Cuts, Rising U.S. Stockpiles Drive Oil Prices Higher",OPEC and Exporters Cutting Production Boosts Oil Prices Despite U.S. Stockpile Surge,Analysis of Production Cuts Impact on Global Oil Prices Amid U.S. Inventory Increase,"Oil prices rise as OPEC cuts output, outweighing increased U.S. stockpiles"
20170202,U.S. natural gas stays lower after weekly storage data,"natural gas futures, storage data, U.S. Energy Information Administration, weather forecasts, heating demand",U.S. Natural Gas Futures Dip as Storage Data Matches Expectations and Weather Forecasts Shift,U.S. Natural Gas Futures Decline Amid Steady Storage Data and Warm Weather Outlooks,Analysis of U.S. Natural Gas Futures After Consistent Storage Data and Weather Impact,"U.S. natural gas futures drop 1.4% as storage falls in line with expectations, weather predictions weigh on demand."
20170203,China disappointed at continued high U.S. taxes on Chinese steel products,"U.S. taxes, Chinese steel, anti-dumping, Ministry of Commerce, trade investigation  ",China Criticizes High U.S. Taxes on Chinese Steel as Anti-Dumping Dispute Escalates  ,"China Blasts U.S. Tariffs on Steel Imports, Citing Unfair Anti-Dumping Probe  ",Analysis of Ongoing Disputes in U.S. Anti-Dumping Measures Against Chinese Steel  ,"China denounces high U.S. tariffs on its steel products, pledges necessary steps to protect its industry"
20170203,Crude prices gain in U.S. on fresh sanctions on Iran by Washington,"sanctions, oil prices, Iran, U.S. Treasury, oil rigs",U.S. Treasury Sanctions on Iran Drive Oil Prices Higher Amid Rising Tensions,Sanctions on Iran Lead to Higher Oil Prices as Drilling Activity Climbs,U.S. Treasury Imposes Fresh Sanctions on Iran Over Ballistic Missile Program,Oil prices rose after U.S. imposed sanctions on Iran and increased drilling activity
